"","abrev_state","nomeMunicipio_geobr","code_muni","name_muni","info","lgbt_candidate","year","pop","ano","pib","impostos_liquidos","va","va_agropecuaria","va_industria","va_servicos","va_adespss","estado","lgbtq_mortes","lgbtq_homs"
"4009","RS","Canoas",4304606,"canoas",NA,0,2020,348208,2019,20630280141,2673171289,17957108852,7426092,7173564720,8948286419,1827831620,NA,NA,0
"4010","RS","Canudos do Vale",4304614,"canudos do vale",NA,0,2020,1705,2019,49434956,1348836,48086120,24602321,1417465,8810293,13256041,NA,NA,0
"4011","RS","Capão Bonito do Sul",4304622,"capao bonito do sul",NA,0,2020,1641,2019,191738381,9700524,182037857,114714027,16737705,38360912,12225213,NA,NA,0
"4012","RS","Capão da Canoa",4304630,"capao da canoa",NA,0,2020,54051,2019,1609057678,110678592,1498379086,1976515,241878555,903033911,351490105,NA,NA,0
"4013","RS","Capão do Cipó",4304655,"capao do cipo",NA,0,2020,3699,2019,320739939,16705720,304034219,191961345,10201652,73197624,28673597,NA,NA,0
"4014","RS","Capão do Leão",4304663,"capao do leao",NA,0,2020,25409,2019,550615379,44461943,506153436,57812807,127397561,180682813,140260255,NA,NA,0
"4015","RS","Capela de Santana",4304689,"capela de santana",NA,0,2020,12064,2019,227408940,23086141,204322799,19059904,50560022,70774848,63928026,NA,NA,0
"4016","RS","Capitão",4304697,"capitao",NA,0,2020,2763,2019,76519570,1763103,74756467,35045910,5967549,12419969,21323039,NA,NA,0
"4017","RS","Capivari do Sul",4304671,"capivari do sul",NA,0,2020,4728,2019,212050432,20602317,191448115,49040481,28837640,83689011,29880982,NA,NA,0
"4018","RS","Caraá",4304713,"caraa",NA,0,2020,8350,2019,119670036,4289324,115380712,33698240,14081473,23364353,44236646,NA,NA,0
"4019","RS","Carazinho",4304705,"carazinho",NA,0,2020,62265,2019,3150493958,497176013,2653317945,134214755,281829239,1893661598,343612353,NA,NA,0
"4020","RS","Carlos Barbosa",4304804,"carlos barbosa",NA,0,2020,30241,2019,2773584937,575911306,2197673631,46258009,1239933015,738404918,173077689,NA,NA,0
"4021","RS","Carlos Gomes",4304853,"carlos gomes",NA,0,2020,1351,2019,43952838,1130560,42822278,19768980,4011420,7386491,11655387,NA,NA,0
"4022","RS","Casca",4304903,"casca",NA,0,2020,9051,2019,477705976,55113100,422592876,83541477,78968729,209470150,50612520,NA,NA,0
"4023","RS","Caseiros",4304952,"caseiros",NA,0,2020,3216,2019,128011616,11221153,116790463,44229384,6236722,45455020,20869337,NA,NA,0
"4024","RS","Catuípe",4305009,"catuipe",NA,0,2020,8701,2019,382494501,25044927,357449574,139848597,14276475,153223140,50101363,NA,NA,0
"4025","RS","Caxias do Sul",4305108,"caxias do sul",NA,0,2020,517451,2019,27013569549,3903613523,23109956026,296441016,7271689935,12715361209,2826463867,NA,NA,0
"4026","RS","Centenário",4305116,"centenario",NA,0,2020,2877,2019,83040444,2484481,80555963,40592431,2944751,17587633,19431149,NA,NA,0
"4027","RS","Cerrito",4305124,"cerrito",NA,0,2020,6047,2019,107555295,3202459,104352836,39387510,4266592,25699320,34999414,NA,NA,0
"4028","RS","Cerro Branco",4305132,"cerro branco",NA,0,2020,4706,2019,75643973,2147376,73496597,24936192,2534286,17120659,28905460,NA,NA,0
"4029","RS","Cerro Grande",4305157,"cerro grande",NA,0,2020,2296,2019,55883623,1982494,53901128,23755384,1482588,12009213,16653944,NA,NA,0
"4030","RS","Cerro Grande do Sul",4305173,"cerro grande do sul",NA,0,2020,12413,2019,183456633,10611318,172845315,49655751,9212743,52235995,61740826,NA,NA,0
"4031","RS","Cerro Largo",4305207,"cerro largo",NA,0,2020,14189,2019,774031222,163437465,610593757,49345507,56103123,425814963,79330164,NA,NA,0
"4032","RS","Chapada",4305306,"chapada",NA,0,2020,9239,2019,462559288,30411480,432147807,185785944,32440080,159301264,54620520,NA,NA,0
"4033","RS","Charqueadas",4305355,"charqueadas",NA,0,2020,41258,2019,1376933220,149582134,1227351086,24371832,577040169,417530953,208408132,NA,NA,0
"4034","RS","Charrua",4305371,"charrua",NA,0,2020,3252,2019,92132370,3511729,88620641,46337059,2503900,18806588,20973093,NA,NA,0
"4035","RS","Chiapetta",4305405,"chiapetta",NA,0,2020,3719,2019,203792201,5409602,198382598,119348156,8308491,46790807,23935144,NA,NA,0
"4036","RS","Chuí",4305439,"chui",NA,0,2020,6770,2019,381741168,35564468,346176700,20045434,115043063,171171994,39916209,NA,NA,0
"4037","RS","Chuvisca",4305447,"chuvisca",NA,0,2020,5480,2019,114679832,3405957,111273875,55595606,3996374,18340515,33341380,NA,NA,0
"4038","RS","Cidreira",4305454,"cidreira",NA,0,2020,16583,2019,308044558,17237309,290807249,11439257,19812201,150645676,108910115,NA,NA,0
"4039","RS","Ciríaco",4305504,"ciriaco",NA,0,2020,4719,2019,151032688,10015879,141016808,57260886,11400152,45235120,27120651,NA,NA,0
"4040","RS","Colinas",4305587,"colinas",NA,0,2020,2469,2019,65607678,3181749,62425929,22801293,6982061,14258382,18384192,NA,NA,0
"4041","RS","Colorado",4305603,"colorado",NA,0,2020,3130,2019,194488435,12610283,181878151,91536474,8295274,57271746,24774657,NA,NA,0
"4042","RS","Condor",4305702,"condor",NA,0,2020,6759,2019,372473890,30556840,341917050,124542264,50154442,124971946,42248399,NA,NA,0
"4043","RS","Constantina",4305801,"constantina",NA,0,2020,9907,2019,324561158,25930463,298630696,62622413,29955393,150530383,55522507,NA,NA,0
"4044","RS","Coqueiro Baixo",4305835,"coqueiro baixo",NA,0,2020,1495,2019,39763608,1090366,38673243,19422611,1202062,6101838,11946732,NA,NA,0
"4045","RS","Coqueiros do Sul",4305850,"coqueiros do sul",NA,0,2020,2286,2019,108687992,5214549,103473443,57303826,4158654,23708994,18301968,NA,NA,0
"4046","RS","Coronel Barros",4305871,"coronel barros",NA,0,2020,2520,2019,125302337,8616781,116685555,45424285,10499357,39624101,21137812,NA,NA,0
"4047","RS","Coronel Bicaco",4305900,"coronel bicaco",NA,0,2020,7268,2019,302720988,16916953,285804035,130106518,13947565,100586975,41162977,NA,NA,0
"4048","RS","Coronel Pilar",4305934,"coronel pilar",NA,0,2020,1614,2019,42369882,1426722,40943160,17784214,4026819,6910082,12222045,NA,NA,0
"4049","RS","Cotiporã",4305959,"cotipora",NA,0,2020,3838,2019,157403004,9737864,147665140,27529527,60385060,35567160,24183392,NA,NA,0
"4050","RS","Coxilha",4305975,"coxilha",NA,0,2020,2743,2019,220346103,7655243,212690859,132386110,12862863,44014993,23426893,NA,NA,0
"4051","RS","Crissiumal",4306007,"crissiumal",NA,0,2020,13357,2019,377104784,26344442,350760343,97492116,37221485,142526724,73520017,NA,NA,0
"4052","RS","Cristal",4306056,"cristal",NA,0,2020,8067,2019,201516433,11395776,190120657,72592816,10965022,61731997,44830822,NA,NA,0
"4053","RS","Cristal do Sul",4306072,"cristal do sul",NA,0,2020,2844,2019,66115614,1414379,64701235,34222212,1696154,10249562,18533306,NA,NA,0
"4054","RS","Cruz Alta",4306106,"cruz alta",NA,0,2020,59922,2019,3790617768,562616276,3228001492,345953668,325027763,2237180693,319839368,NA,NA,0
"4055","RS","Cruzaltense",4306130,"cruzaltense",NA,0,2020,1799,2019,88539420,4599293,83940127,42312288,3309460,22690967,15627412,NA,NA,0
"4056","RS","Cruzeiro do Sul",4306205,"cruzeiro do sul",NA,0,2020,12402,2019,394504862,48014897,346489965,50832700,86031674,149565773,60059820,NA,NA,0
"4057","RS","David Canabarro",4306304,"david canabarro",NA,0,2020,4736,2019,142913115,8436789,134476326,48284665,9116237,49918200,27157225,NA,NA,0
"4058","RS","Derrubadas",4306320,"derrubadas",NA,0,2020,2761,2019,96426946,3005364,93421582,48640372,4096335,20630553,20054321,NA,NA,0
"4059","RS","Dezesseis de Novembro",4306353,"dezesseis de novembro",NA,0,2020,2378,2019,43125513,1216288,41909225,12155220,1119484,10356496,18278026,NA,NA,0
"4060","RS","Dilermando de Aguiar",4306379,"dilermando de aguiar",NA,0,2020,3002,2019,144126650,5274497,138852154,81118457,7017450,27705405,23010842,NA,NA,0
"4061","RS","Dois Irmãos",4306403,"dois irmaos",NA,0,2020,33119,2019,2089234452,322442434,1766792018,10805480,812897497,769946926,173142115,NA,NA,0
"4062","RS","Dois Irmãos das Missões",4306429,"dois irmaos das missoes",NA,0,2020,2008,2019,115139069,5811977,109327092,66900651,6029029,19313406,17084006,NA,NA,0
"4063","RS","Dois Lajeados",4306452,"dois lajeados",NA,0,2020,3405,2019,108556044,6553833,102002211,33792706,7220915,38941411,22047179,NA,NA,0
"4064","RS","Dom Feliciano",4306502,"dom feliciano",NA,0,2020,15487,2019,292675306,11645285,281030021,110605927,9749633,81147203,79527259,NA,NA,0
"4065","RS","Dom Pedrito",4306601,"dom pedrito",NA,0,2020,38339,2019,1345518428,88211921,1257306507,396306108,105656472,536972455,218371472,NA,NA,0
"4066","RS","Dom Pedro de Alcântara",4306551,"dom pedro de alcantara",NA,0,2020,2527,2019,58980638,4382646,54597992,8154640,3645073,23900080,18898199,NA,NA,0
"4067","RS","Dona Francisca",4306700,"dona francisca",NA,0,2020,2999,2019,76373927,4491569,71882357,16806266,15203122,21195123,18677846,NA,NA,0
"4068","RS","Doutor Maurício Cardoso",4306734,"doutor mauricio cardoso",NA,0,2020,4462,2019,189360674,10823203,178537471,80053303,7250928,62893492,28339748,NA,NA,0
"4069","RS","Doutor Ricardo",4306759,"doutor ricardo",NA,0,2020,1975,2019,54932711,3507776,51424935,14623890,7711418,14877191,14212437,NA,NA,0
"4070","RS","Eldorado do Sul",4306767,"eldorado do sul",NA,0,2020,41902,2019,2179267630,873780505,1305487125,67475826,171749182,839344782,226917335,NA,NA,0
"4071","RS","Encantado",4306809,"encantado",NA,0,2020,22880,2019,951619080,133185409,818433671,31672252,241873879,437637308,107250231,NA,NA,0
"4072","RS","Encruzilhada do Sul",4306908,"encruzilhada do sul",NA,0,2020,25960,2019,604809219,28731165,576078053,217542604,30272113,183235002,145028335,NA,NA,0
"4073","RS","Engenho Velho",4306924,"engenho velho",NA,0,2020,982,2019,54558696,2307630,52251066,23458382,2608037,12486025,13698622,NA,NA,0
"4074","RS","Entre Rios do Sul",4306957,"entre rios do sul",NA,0,2020,2758,2019,222559220,7079067,215480153,24710282,145231390,23992880,21545601,NA,NA,0
"4075","RS","Entre-Ijuís",4306932,"entre ijuis","Yasmim Prestes (MDB)",1,2020,8411,2019,420708854,35597857,385110997,121145583,15320342,196563570,52081502,NA,NA,0
"4076","RS","Erebango",4306973,"erebango",NA,0,2020,2982,2019,123425692,8778509,114647183,48213743,9475238,34399537,22558664,NA,NA,0
"4077","RS","Erechim",4307005,"erechim",NA,0,2020,106633,2019,5303198499,723010230,4580188268,82419853,1386100164,2566310531,545357721,NA,NA,0
"4078","RS","Ernestina",4307054,"ernestina",NA,0,2020,3170,2019,145623093,9006959,136616135,55140909,13405838,43624890,24444498,NA,NA,0
"4079","RS","Erval Grande",4307203,"erval grande",NA,0,2020,4819,2019,109455161,8382095,101073066,29880293,7546886,34371474,29274413,NA,NA,0
"4080","RS","Erval Seco",4307302,"erval seco",NA,0,2020,6802,2019,229065917,14181846,214884071,86193442,14042844,78212609,36435176,NA,NA,0
"4081","RS","Esmeralda",4307401,"esmeralda",NA,0,2020,3287,2019,212061792,11295156,200766636,106709906,7547833,61547046,24961851,NA,NA,0
"4082","RS","Esperança do Sul",4307450,"esperanca do sul",NA,0,2020,2885,2019,82389521,3451477,78938044,37690886,3607764,16750979,20888415,NA,NA,0
"4083","RS","Espumoso",4307500,"espumoso",NA,0,2020,15591,2019,718624997,66907269,651717728,183583060,68836274,317155920,82142474,NA,NA,0
"4084","RS","Estação",4307559,"estacao",NA,0,2020,5940,2019,284537386,37619766,246917621,31585928,64615268,112821405,37895019,NA,NA,0
"4085","RS","Estância Velha",4307609,"estancia velha",NA,0,2020,50672,2019,1543388345,170690168,1372698178,3361969,457097507,652924870,259313832,NA,NA,0
"4086","RS","Esteio",4307708,"esteio",NA,0,2020,83279,2019,3436739013,496825465,2939913548,1395373,718191707,1723368579,496957888,NA,NA,0
"4087","RS","Estrela",4307807,"estrela",NA,0,2020,34399,2019,1643503974,189195425,1454308549,82206439,478114493,712703265,181284351,NA,NA,0
"4088","RS","Estrela Velha",4307815,"estrela velha",NA,0,2020,3650,2019,133777567,7951275,125826292,59563636,4390357,35552756,26319544,NA,NA,0
"4089","RS","Eugênio de Castro",4307831,"eugenio de castro",NA,0,2020,2352,2019,210951120,12778492,198172628,102514825,15948454,56914907,22794442,NA,NA,0
"4090","RS","Fagundes Varela",4307864,"fagundes varela",NA,0,2020,2741,2019,88334079,6278376,82055703,34082909,8157688,19452894,20362212,NA,NA,0
"4091","RS","Farroupilha",4307906,"farroupilha",NA,0,2020,73061,2019,3562093476,640655173,2921438303,126650618,1024371071,1390597073,379819542,NA,NA,0
"4092","RS","Faxinal do Soturno",4308003,"faxinal do soturno",NA,0,2020,6663,2019,218337017,22293285,196043731,16588712,26052935,116344897,37057188,NA,NA,0
"4093","RS","Faxinalzinho",4308052,"faxinalzinho",NA,0,2020,2284,2019,61133613,2438698,58694915,24765664,3876866,13901906,16150479,NA,NA,0
"4094","RS","Fazenda Vilanova",4308078,"fazenda vilanova",NA,0,2020,4608,2019,106462039,7390779,99071260,21209770,18790562,31086378,27984549,NA,NA,0
"4095","RS","Feliz",4308102,"feliz",NA,0,2020,13640,2019,464540280,52108800,412431480,19251619,83343974,237521625,72314263,NA,NA,0
"4096","RS","Flores da Cunha",4308201,"flores da cunha",NA,0,2020,31063,2019,1854236979,316994397,1537242583,95228960,677089348,599954764,164969511,NA,NA,0
"4097","RS","Floriano Peixoto",4308250,"floriano peixoto",NA,0,2020,1737,2019,61448172,2143091,59305081,29533584,3293605,12282642,14195250,NA,NA,0
"4098","RS","Fontoura Xavier",4308300,"fontoura xavier",NA,0,2020,10241,2019,222479179,9592832,212886347,45844572,12052037,102988492,52001246,NA,NA,0
"4099","RS","Formigueiro",4308409,"formigueiro",NA,0,2020,6616,2019,200434380,12774431,187659950,61815207,23030174,62121223,40693345,NA,NA,0
"4100","RS","Forquetinha",4308433,"forquetinha",NA,0,2020,2400,2019,46151274,1777570,44373704,14744895,3838952,9835114,15954743,NA,NA,0
"4101","RS","Fortaleza dos Valos",4308458,"fortaleza dos valos",NA,0,2020,4285,2019,314257988,19651674,294606314,143237249,10769894,106642470,33956700,NA,NA,0
"4102","RS","Frederico Westphalen",4308508,"frederico westphalen",NA,0,2020,31498,2019,1232871286,122149708,1110721579,74615741,197812363,674121176,164172299,NA,NA,0
"4103","RS","Garibaldi",4308607,"garibaldi",NA,0,2020,35440,2019,2383541240,405170056,1978371184,44567831,919951537,822697475,191154341,NA,NA,0
"4104","RS","Garruchos",4308656,"garruchos",NA,0,2020,2886,2019,133679195,5117526,128561669,73050309,4146328,27897011,23468021,NA,NA,0
"4105","RS","Gaurama",4308706,"gaurama",NA,0,2020,5489,2019,235797305,21547531,214249775,52405462,54167211,75824227,31852875,NA,NA,0
"4106","RS","General Câmara",4308805,"general camara",NA,0,2020,8361,2019,221361967,6240703,215121263,117804681,9968450,45094538,42253594,NA,NA,0
"4107","RS","Gentil",4308854,"gentil",NA,0,2020,1626,2019,111711098,8818264,102892833,48653922,3423900,36365311,14449700,NA,NA,0
"4108","RS","Getúlio Vargas",4308904,"getulio vargas",NA,0,2020,16184,2019,637794072,48892243,588901828,88305741,96500036,315388571,88707480,NA,NA,0
"4109","RS","Giruá",4309001,"girua",NA,0,2020,15863,2019,806585211,61833651,744751559,250653139,93096531,299655803,101346086,NA,NA,0
"4110","RS","Glorinha",4309050,"glorinha",NA,0,2020,8204,2019,266839182,22040710,244798471,17043764,108076961,70179126,49498620,NA,NA,0
"4111","RS","Gramado",4309100,"gramado",NA,0,2020,36555,2019,2257904456,239757274,2018147182,16738703,274289529,1458655515,268463435,NA,NA,0
"4112","RS","Gramado dos Loureiros",4309126,"gramado dos loureiros",NA,0,2020,2058,2019,57142644,1320973,55821672,27447916,2760133,9206864,16406759,NA,NA,0
"4113","RS","Gramado Xavier",4309159,"gramado xavier",NA,0,2020,4352,2019,87530354,1495427,86034926,43659823,2855142,12623292,26896670,NA,NA,0
"4114","RS","Gravataí",4309209,"gravatai",NA,0,2020,283620,2019,12396458365,2163390607,10233067759,13569483,4533091418,4291392804,1395014054,NA,NA,0
"4115","RS","Guabiju",4309258,"guabiju",NA,0,2020,1490,2019,72220624,3438245,68782379,35160687,2403149,19051248,12167295,NA,NA,0
"4116","RS","Guaíba",4309308,"guaiba",NA,0,2020,98239,2019,6438870931,2113810742,4325060188,29410310,1099546290,2648396569,547707020,NA,NA,0
"4117","RS","Guaporé",4309407,"guapore",NA,0,2020,25968,2019,949265812,88149488,861116324,45707575,281473409,395208957,138726383,NA,NA,0
"4118","RS","Guarani das Missões",4309506,"guarani das missoes",NA,0,2020,7463,2019,288659614,23755442,264904173,72114645,36291721,111920148,44577659,NA,NA,0
"4119","RS","Harmonia",4309555,"harmonia",NA,0,2020,4917,2019,188532060,22609362,165922698,23565214,39269905,72222955,30864624,NA,NA,0
"4120","RS","Herval",4307104,"herval",NA,0,2020,6814,2019,140018249,4238731,135779517,52372088,5062431,36538934,41806065,NA,NA,0
"4121","RS","Herveiras",4309571,"herveiras",NA,0,2020,3019,2019,55510235,1574457,53935778,20252075,1873162,11492527,20318014,NA,NA,0
"4122","RS","Horizontina",4309605,"horizontina",NA,0,2020,19389,2019,1741205486,352207914,1388997572,73810566,729891853,458110743,127184410,NA,NA,0
"4123","RS","Hulha Negra",4309654,"hulha negra",NA,0,2020,6836,2019,196088844,19589219,176499625,49740386,46835419,40076877,39846943,NA,NA,0
"4124","RS","Humaitá",4309704,"humaita",NA,0,2020,4736,2019,164722084,11962712,152759371,56161623,9275690,57831670,29490389,NA,NA,0
"4125","RS","Ibarama",4309753,"ibarama",NA,0,2020,4399,2019,93934482,3984426,89950056,36089069,7760819,19363985,26736182,NA,NA,0
"4126","RS","Ibiaçá",4309803,"ibiaca",NA,0,2020,4699,2019,234068638,15955415,218113223,95720756,17418389,74085394,30888684,NA,NA,0
"4127","RS","Ibiraiaras",4309902,"ibiraiaras",NA,0,2020,7265,2019,278649602,29902015,248747587,92454255,12449811,101243745,42599776,NA,NA,0
"4128","RS","Ibirapuitã",4309951,"ibirapuita",NA,0,2020,4000,2019,138430025,5658375,132771650,69026885,4365389,32013319,27366057,NA,NA,0
"4129","RS","Ibirubá",4310009,"ibiruba",NA,0,2020,20413,2019,1128536556,132112877,996423679,200261945,205870651,475185757,115105326,NA,NA,0
"4130","RS","Igrejinha",4310108,"igrejinha",NA,0,2020,37340,2019,1947198004,252147472,1695050532,3942858,914143869,589263481,187700324,NA,NA,0
"4131","RS","Ijuí",4310207,"ijui","Paulo Braga (PDT) em Ijuí/RS.",1,2020,83764,2019,3777974600,385864247,3392110353,192521664,561543501,2087416683,550628505,NA,NA,0
"4132","RS","Ilópolis",4310306,"ilopolis",NA,0,2020,4066,2019,111995961,7572120,104423841,31526377,11222186,37610002,24065275,NA,NA,0
"4133","RS","Imbé",4310330,"imbe",NA,0,2020,23271,2019,508391529,32564877,475826652,1793544,42193782,277970121,153869205,NA,NA,0
"4134","RS","Imigrante",4310363,"imigrante",NA,0,2020,3100,2019,263562603,40844689,222717914,21952024,131451782,47122001,22192107,NA,NA,0
"4135","RS","Independência",4310405,"independencia",NA,0,2020,6109,2019,280820505,31838627,248981878,92551799,28495526,89094477,38840076,NA,NA,0
"4136","RS","Inhacorá",4310413,"inhacora",NA,0,2020,2215,2019,68317385,3088579,65228806,30218542,2662350,15665515,16682399,NA,NA,0
"4137","RS","Ipê",4310439,"ipe",NA,0,2020,6689,2019,222989330,10060591,212928739,97926244,18167705,58112744,38722047,NA,NA,0
"4138","RS","Ipiranga do Sul",4310462,"ipiranga do sul",NA,0,2020,1880,2019,106833781,4528445,102305335,51488431,8163505,26492036,16161362,NA,NA,0
"4139","RS","Iraí",4310504,"irai",NA,0,2020,7141,2019,206561079,18246625,188314454,45701754,15539398,90230168,36843134,NA,NA,0
"4140","RS","Itaara",4310538,"itaara",NA,0,2020,5537,2019,121755629,8055337,113700292,12531840,15965397,52395779,32807276,NA,NA,0
"4141","RS","Itacurubi",4310553,"itacurubi",NA,0,2020,3460,2019,100576327,2569576,98006751,52850017,2993565,18447989,23715179,NA,NA,0
"4142","RS","Itapuca",4310579,"itapuca",NA,0,2020,2065,2019,59161491,866043,58295448,32856345,2760541,7732221,14946342,NA,NA,0
"4143","RS","Itaqui",4310603,"itaqui",NA,0,2020,37489,2019,1400822712,128928124,1271894588,331493683,224662395,485440288,230298222,NA,NA,0
"4144","RS","Itati",4310652,"itati",NA,0,2020,2397,2019,76101084,1611120,74489964,39164721,3612079,13353914,18359251,NA,NA,0
"4145","RS","Itatiba do Sul",4310702,"itatiba do sul",NA,0,2020,3231,2019,66105574,2171946,63933627,24801069,2947612,14217047,21967899,NA,NA,0
"4146","RS","Ivorá",4310751,"ivora",NA,0,2020,1881,2019,52709193,1305280,51403914,18591211,2101439,16276281,14434983,NA,NA,0
"4147","RS","Ivoti",4310801,"ivoti",NA,0,2020,24690,2019,990156184,148850852,841305331,7759496,220984745,479523831,133037259,NA,NA,0
"4148","RS","Jaboticaba",4310850,"jaboticaba",NA,0,2020,3773,2019,99686113,4319417,95366696,35101702,4502828,31888699,23873467,NA,NA,0
"4149","RS","Jacuizinho",4310876,"jacuizinho",NA,0,2020,2706,2019,116542105,2119027,114423077,73102869,3861872,17574290,19884047,NA,NA,0
"4150","RS","Jacutinga",4310900,"jacutinga",NA,0,2020,3546,2019,146256889,8233049,138023839,58013618,12192471,43277365,24540386,NA,NA,0
"4151","RS","Jaguarão",4311007,"jaguarao",NA,0,2020,26500,2019,704574586,42923884,661650702,171580617,35365241,316881711,137823133,NA,NA,0
"4152","RS","Jaguari",4311106,"jaguari",NA,0,2020,10765,2019,265130078,13856011,251274067,63788516,18348693,109690605,59446253,NA,NA,0
"4153","RS","Jaquirana",4311122,"jaquirana",NA,0,2020,3662,2019,69997130,2736554,67260576,20072434,5271388,19714361,22202393,NA,NA,0
"4154","RS","Jari",4311130,"jari",NA,0,2020,3486,2019,200188121,3014868,197173254,138453119,6538964,26988985,25192186,NA,NA,0
"4155","RS","Jóia",4311155,"joia",NA,0,2020,8566,2019,503406732,23410331,479996400,275604866,15531979,131705314,57154242,NA,NA,0
"4156","RS","Júlio de Castilhos",4311205,"julio de castilhos",NA,0,2020,19224,2019,1231774873,160810538,1070964335,315843671,43400347,597552495,114167822,NA,NA,0
"4157","RS","Lagoa Bonita do Sul",4311239,"lagoa bonita do sul",NA,0,2020,2921,2019,57274384,1451768,55822616,26360050,2179945,8799242,18483380,NA,NA,0
"4158","RS","Lagoa dos Três Cantos",4311270,"lagoa dos tres cantos",NA,0,2020,1607,2019,91358701,5085953,86272748,44145490,2954823,23437288,15735146,NA,NA,0
"4159","RS","Lagoa Vermelha",4311304,"lagoa vermelha",NA,0,2020,27778,2019,1145823693,101684023,1044139669,205003503,242432634,459733621,136969911,NA,NA,0
"4160","RS","Lagoão",4311254,"lagoao",NA,0,2020,6461,2019,113718095,2752638,110965457,51489054,3847306,18846332,36782764,NA,NA,0
"4161","RS","Lajeado",4311403,"lajeado",NA,0,2020,85033,2019,4672562594,697044827,3975517768,15715720,1016148656,2503093649,440559743,NA,NA,0
"4162","RS","Lajeado do Bugre",4311429,"lajeado do bugre",NA,0,2020,2566,2019,55431829,1436280,53995550,23391340,3419044,8817822,18367344,NA,NA,0
"4163","RS","Lavras do Sul",4311502,"lavras do sul",NA,0,2020,7444,2019,249161143,8605984,240555159,118692524,8228717,61652862,51981057,NA,NA,0
"4164","RS","Liberato Salzano",4311601,"liberato salzano",NA,0,2020,5152,2019,141939384,8728941,133210444,49439899,6173495,47975489,29621561,NA,NA,0
"4165","RS","Lindolfo Collor",4311627,"lindolfo collor",NA,0,2020,6125,2019,314663342,25508204,289155138,4639249,193182433,56404383,34929073,NA,NA,0
"4166","RS","Linha Nova",4311643,"linha nova",NA,0,2020,1719,2019,54922688,1227826,53694862,29377271,3744226,8232140,12341225,NA,NA,0
"4167","RS","Maçambará",4311718,"macambara",NA,0,2020,4562,2019,284109007,11645166,272463842,168707000,19770466,50139209,33847167,NA,NA,0
"4168","RS","Machadinho",4311700,"machadinho",NA,0,2020,5427,2019,182901661,12889449,170012212,54485159,10743495,70372732,34410827,NA,NA,0
"4169","RS","Mampituba",4311734,"mampituba",NA,0,2020,2973,2019,59107783,1466796,57640986,24152131,3656348,9737336,20095171,NA,NA,0
"4170","RS","Manoel Viana",4311759,"manoel viana",NA,0,2020,7307,2019,268162133,11314341,256847792,134202336,12014656,66521228,44109572,NA,NA,0
"4171","RS","Maquiné",4311775,"maquine",NA,0,2020,6681,2019,139248148,7385059,131863090,27144809,21000595,46512443,37205242,NA,NA,0
"4172","RS","Maratá",4311791,"marata",NA,0,2020,2702,2019,76739266,3063498,73675768,23657897,12985553,16225041,20807277,NA,NA,0
"4173","RS","Marau",4311809,"marau","Laércio Zancan (PSB)",1,2020,44858,2019,2221530651,260721063,1960809588,182636584,715911383,820386017,241875603,NA,NA,0
"4174","RS","Marcelino Ramos",4311908,"marcelino ramos",NA,0,2020,4319,2019,133230766,7019161,126211605,34530603,13662308,51182887,26835807,NA,NA,0
"4175","RS","Mariana Pimentel",4311981,"mariana pimentel",NA,0,2020,3888,2019,80815461,3057648,77757813,34019342,2512148,16523644,24702679,NA,NA,0
"4176","RS","Mariano Moro",4312005,"mariano moro",NA,0,2020,2009,2019,54807176,2452724,52354452,20196860,3494097,12121530,16541966,NA,NA,0
"4177","RS","Marques de Souza",4312054,"marques de souza",NA,0,2020,3995,2019,97710505,5869797,91840708,27898085,7658703,33288619,22995301,NA,NA,0
"4178","RS","Mata",4312104,"mata",NA,0,2020,4797,2019,116014189,7452160,108562029,30306310,9779325,38681004,29795390,NA,NA,0
"4179","RS","Mato Castelhano",4312138,"mato castelhano",NA,0,2020,2542,2019,94006550,5684139,88322411,40155340,3130974,25392317,19643781,NA,NA,0
"4180","RS","Mato Leitão",4312153,"mato leitao",NA,0,2020,4573,2019,170671776,14354658,156317118,19827299,64659220,41947984,29882614,NA,NA,0
"4181","RS","Mato Queimado",4312179,"mato queimado",NA,0,2020,1629,2019,55296779,1394045,53902734,28702829,2005047,9742213,13452644,NA,NA,0
"4182","RS","Maximiliano de Almeida",4312203,"maximiliano de almeida",NA,0,2020,4314,2019,110336560,4729202,105607358,35089103,9769140,35216515,25532599,NA,NA,0
"4183","RS","Minas do Leão",4312252,"minas do leao",NA,0,2020,8103,2019,198387446,33649753,164737693,43541264,10279994,68308757,42607678,NA,NA,0
"4184","RS","Miraguaí",4312302,"miraguai",NA,0,2020,4911,2019,133820242,11507708,122312534,33881704,24111282,37657779,26661769,NA,NA,0
"4185","RS","Montauri",4312351,"montauri",NA,0,2020,1441,2019,59452076,6190471,53261605,24965032,4522556,11567784,12206233,NA,NA,0
"4186","RS","Monte Alegre dos Campos",4312377,"monte alegre dos campos",NA,0,2020,3232,2019,71696861,2069772,69627090,30008421,2502046,13918633,23197990,NA,NA,0
"4187","RS","Monte Belo do Sul",4312385,"monte belo do sul",NA,0,2020,2530,2019,74271533,4963262,69308272,22801827,13541009,14738014,18227422,NA,NA,0
"4188","RS","Montenegro",4312401,"montenegro",NA,0,2020,65721,2019,3926465407,681812039,3244653369,57303866,1288726479,1518613090,380009934,NA,NA,0
"4189","RS","Mormaço",4312427,"mormaco",NA,0,2020,3113,2019,100501553,8320188,92181365,32404461,3198455,35721393,20857055,NA,NA,0
